Customer_ID,Company_Name,Segment_Current,Start_Date,End_Date
C0872,Enterprise_872,Enterprise,2022-12-01,
C0873,Enterprise_873,Enterprise,2023-12-01,
C0874,Enterprise_874,Enterprise,2022-02-01,
C0875,Enterprise_875,Enterprise,2021-01-01,
C0876,Enterprise_876,Enterprise,2021-01-01,
C0877,Enterprise_877,Enterprise,2022-03-01,
C0878,Enterprise_878,Enterprise,2022-09-01,
C0879,Enterprise_879,Enterprise,2021-04-01,
C0880,Enterprise_880,Enterprise,2021-07-01,
C0881,Enterprise_881,Enterprise,2023-01-01,
C0882,Enterprise_882,Enterprise,2022-12-01,
C0883,Enterprise_883,Enterprise,2023-11-01,
C0884,Enterprise_884,Enterprise,2023-01-01,
C0885,Enterprise_885,Enterprise,2023-06-01,
C0886,Enterprise_886,Enterprise,2022-07-01,
C0887,Enterprise_887,Enterprise,2022-11-01,
C0888,Enterprise_888,Enterprise,2022-12-01,
C0889,Enterprise_889,Enterprise,2021-06-01,
C0890,Enterprise_890,Enterprise,2021-12-01,
C0891,Enterprise_891,Enterprise,2022-01-01,
C0892,Enterprise_892,Enterprise,2021-12-01,
C0893,Enterprise_893,Enterprise,2021-06-01,
C0894,Enterprise_894,Enterprise,2022-02-01,
C0895,Enterprise_895,Enterprise,2023-01-01,
C0896,Enterprise_896,Enterprise,2023-12-01,
C0897,Enterprise_897,Enterprise,2021-03-01,
C0898,Enterprise_898,Enterprise,2023-06-01,
C0899,Enterprise_899,Enterprise,2023-03-01,
C0900,Enterprise_900,Enterprise,2022-03-01,
C0901,SMB_1,SMB,2023-05-01,
C0902,SMB_2,SMB,2023-07-01,
C0903,SMB_3,SMB,2023-06-01,
C0904,SMB_4,SMB,2023-12-01,
C0905,SMB_5,SMB,2023-04-01,
C0906,SMB_6,SMB,2022-12-01,
C0907,SMB_7,SMB,2023-08-01,
C0908,SMB_8,SMB,2023-02-01,
C0909,SMB_9,SMB,2023-04-01,
C0910,SMB_10,SMB,2023-10-01,
C0911,SMB_11,SMB,2023-12-01,
C0912,SMB_12,SMB,2023-12-01,
C0913,SMB_13,SMB,2023-11-01,
C0914,SMB_14,SMB,2023-11-01,
C0915,SMB_15,SMB,2023-11-01,
C0916,SMB_16,SMB,2023-05-01,
C0917,SMB_17,SMB,2023-09-01,
C0918,SMB_18,SMB,2023-03-01,
C0919,SMB_19,SMB,2023-11-01,
C0920,SMB_20,SMB,2023-12-01,
C0921,SMB_21,SMB,2023-04-01,
C0922,SMB_22,SMB,2022-12-01,
C0923,SMB_23,SMB,2023-10-01,
C0924,SMB_24,SMB,2023-12-01,
C0925,SMB_25,SMB,2023-11-01,
C0926,SMB_26,SMB,2022-09-01,
C0927,SMB_27,SMB,2023-07-01,
C0928,SMB_28,SMB,2023-06-01,
C0929,SMB_29,SMB,2023-06-01,
C0930,SMB_30,SMB,2023-02-01,
C0931,SMB_31,SMB,2023-10-01,
C0932,SMB_32,SMB,2023-10-01,
C0933,SMB_33,SMB,2023-09-01,
C0934,SMB_34,SMB,2023-12-01,
C0935,SMB_35,SMB,2023-10-01,
C0936,SMB_36,SMB,2023-05-01,
C0937,SMB_37,SMB,2023-11-01,
C0938,SMB_38,SMB,2023-12-01,
C0939,SMB_39,SMB,2023-02-01,
C0940,SMB_40,SMB,2023-08-01,
C0941,SMB_41,SMB,2023-11-01,
C0942,SMB_42,SMB,2023-06-01,
C0943,SMB_43,SMB,2023-06-01,
C0944,SMB_44,SMB,2023-10-01,
C0945,SMB_45,SMB,2023-08-01,
C0946,SMB_46,SMB,2023-09-01,
C0947,SMB_47,SMB,2023-03-01,
C0948,SMB_48,SMB,2023-09-01,
C0949,SMB_49,SMB,2023-07-01,
C0950,SMB_50,SMB,2023-09-01,
C0951,SMB_51,SMB,2023-05-01,
C0952,SMB_52,SMB,2023-02-01,
C0953,SMB_53,SMB,2023-11-01,
C0954,SMB_54,SMB,2023-01-01,
C0955,SMB_55,SMB,2023-01-01,
C0956,SMB_56,SMB,2023-07-01,
C0957,SMB_57,SMB,2023-06-01,
C0958,SMB_58,SMB,2023-12-01,
C0959,SMB_59,SMB,2023-06-01,
C0960,SMB_60,SMB,2023-05-01,
C0961,SMB_61,SMB,2023-05-01,
C0962,SMB_62,SMB,2023-04-01,
C0963,SMB_63,SMB,2023-10-01,
C0964,SMB_64,SMB,2022-10-01,
C0965,SMB_65,SMB,2023-09-01,
C0966,SMB_66,SMB,2022-11-01,
C0967,SMB_67,SMB,2023-04-01,
C0968,SMB_68,SMB,2022-12-01,
C0969,SMB_69,SMB,2023-10-01,
C0970,SMB_70,SMB,2023-03-01,
C0971,SMB_71,SMB,2023-10-01,
C0972,SMB_72,SMB,2023-07-01,
C0973,SMB_73,SMB,2023-12-01,
C0974,SMB_74,SMB,2023-02-01,
C0975,SMB_75,SMB,2023-07-01,
C0976,SMB_76,SMB,2022-12-01,
C0977,SMB_77,SMB,2023-02-01,
C0978,SMB_78,SMB,2022-12-01,
C0979,SMB_79,SMB,2023-05-01,
C0980,SMB_80,SMB,2023-09-01,
C0981,SMB_81,SMB,2023-04-01,
C0982,SMB_82,SMB,2023-05-01,
C0983,SMB_83,SMB,2022-11-01,
C0984,SMB_84,SMB,2023-05-01,
C0985,SMB_85,SMB,2023-11-01,
C0986,SMB_86,SMB,2023-08-01,
C0987,SMB_87,SMB,2023-12-01,
C0988,SMB_88,SMB,2023-10-01,
C0989,SMB_89,SMB,2023-01-01,
C0990,SMB_90,SMB,2023-02-01,
C0991,SMB_91,SMB,2023-06-01,
C0992,SMB_92,SMB,2023-02-01,
C0993,SMB_93,SMB,2022-10-01,
C0994,SMB_94,SMB,2023-03-01,
C0995,SMB_95,SMB,2023-06-01,
C0996,SMB_96,SMB,2023-08-01,
C0997,SMB_97,SMB,2023-03-01,
C0998,SMB_98,SMB,2023-02-01,
C0999,SMB_99,SMB,2023-10-01,
C1000,SMB_100,SMB,2022-12-01,
C1001,SMB_101,SMB,2023-05-01,
C1002,SMB_102,SMB,2023-11-01,
C1003,SMB_103,SMB,2023-07-01,
C1004,SMB_104,SMB,2023-09-01,
C1005,SMB_105,SMB,2023-03-01,
C1006,SMB_106,SMB,2022-12-01,
C1007,SMB_107,SMB,2023-12-01,
C1008,SMB_108,SMB,2023-06-01,
C1009,SMB_109,SMB,2023-08-01,
C1010,SMB_110,SMB,2023-04-01,
C1011,SMB_111,SMB,2023-12-01,
C1012,SMB_112,SMB,2023-08-01,
C1013,SMB_113,SMB,2023-08-01,
C1014,SMB_114,SMB,2023-11-01,
C1015,SMB_115,SMB,2022-09-01,
C1016,SMB_116,SMB,2023-10-01,
C1017,SMB_117,SMB,2023-05-01,
C1018,SMB_118,SMB,2023-09-01,
C1019,SMB_119,SMB,2023-11-01,
C1020,SMB_120,SMB,2023-07-01,
C1021,SMB_121,SMB,2023-02-01,
C1022,SMB_122,SMB,2023-07-01,
C1023,SMB_123,SMB,2023-05-01,
C1024,SMB_124,SMB,2023-04-01,
C1025,SMB_125,SMB,2023-09-01,
C1026,SMB_126,SMB,2023-03-01,
C1027,SMB_127,SMB,2023-07-01,
C1028,SMB_128,SMB,2023-07-01,
C1029,SMB_129,SMB,2023-06-01,
C1030,SMB_130,SMB,2023-06-01,
C1031,SMB_131,SMB,2023-03-01,
C1032,SMB_132,SMB,2023-06-01,
C1033,SMB_133,SMB,2023-02-01,
C1034,SMB_134,SMB,2023-10-01,
C1035,SMB_135,SMB,2023-11-01,
C1036,SMB_136,SMB,2023-04-01,
C1037,SMB_137,SMB,2023-10-01,
C1038,SMB_138,SMB,2023-12-01,
C1039,SMB_139,SMB,2023-01-01,
C1040,SMB_140,SMB,2023-07-01,
C1041,SMB_141,SMB,2023-09-01,
C1042,SMB_142,SMB,2023-08-01,
C1043,SMB_143,SMB,2023-01-01,
C1044,SMB_144,SMB,2023-06-01,
C1045,SMB_145,SMB,2023-06-01,
C1046,SMB_146,SMB,2023-07-01,
C1047,SMB_147,SMB,2023-01-01,
C1048,SMB_148,SMB,2023-04-01,
C1049,SMB_149,SMB,2023-07-01,
C1050,SMB_150,SMB,2023-11-01,
C1051,SMB_151,SMB,2023-11-01,
C1052,SMB_152,SMB,2023-11-01,
C1053,SMB_153,SMB,2022-08-01,
C1054,SMB_154,SMB,2023-11-01,
C1055,SMB_155,SMB,2023-03-01,
C1056,SMB_156,SMB,2023-12-01,
C1057,SMB_157,SMB,2023-01-01,
C1058,SMB_158,SMB,2023-01-01,
C1059,SMB_159,SMB,2023-06-01,
C1060,SMB_160,SMB,2023-11-01,
C1061,SMB_161,SMB,2023-09-01,
C1062,SMB_162,SMB,2023-11-01,
C1063,SMB_163,SMB,2023-05-01,
C1064,SMB_164,SMB,2023-05-01,
C1065,SMB_165,SMB,2023-03-01,
C1066,SMB_166,SMB,2023-11-01,
C1067,SMB_167,SMB,2023-12-01,
C1068,SMB_168,SMB,2023-01-01,
C1069,SMB_169,SMB,2023-08-01,
C1070,SMB_170,SMB,2023-06-01,
C1071,SMB_171,SMB,2023-11-01,
C1072,SMB_172,SMB,2023-12-01,
C1073,SMB_173,SMB,2023-11-01,
C1074,SMB_174,SMB,2023-11-01,
C1075,SMB_175,SMB,2023-07-01,
C1076,SMB_176,SMB,2023-10-01,
C1077,SMB_177,SMB,2022-11-01,
C1078,SMB_178,SMB,2023-04-01,
C1079,SMB_179,SMB,2023-09-01,
C1080,SMB_180,SMB,2023-04-01,
C1081,SMB_181,SMB,2023-12-01,
C1082,SMB_182,SMB,2023-09-01,
C1083,SMB_183,SMB,2023-12-01,
C1084,SMB_184,SMB,2023-12-01,
C1085,SMB_185,SMB,2023-09-01,
C1086,SMB_186,SMB,2023-12-01,
C1087,SMB_187,SMB,2023-07-01,
C1088,SMB_188,SMB,2022-10-01,
C1089,SMB_189,SMB,2022-11-01,
C1090,SMB_190,SMB,2023-05-01,
C1091,SMB_191,SMB,2023-03-01,
C1092,SMB_192,SMB,2023-12-01,
C1093,SMB_193,SMB,2023-01-01,
C1094,SMB_194,SMB,2023-08-01,
C1095,SMB_195,SMB,2023-12-01,
C1096,SMB_196,SMB,2023-12-01,
C1097,SMB_197,SMB,2023-02-01,
C1098,SMB_198,SMB,2023-06-01,
C1099,SMB_199,SMB,2023-10-01,
C1100,SMB_200,SMB,2023-06-01,
C1101,SMB_201,SMB,2023-09-01,
C1102,SMB_202,SMB,2023-02-01,
C1103,SMB_203,SMB,2023-07-01,
C1104,SMB_204,SMB,2023-04-01,
C1105,SMB_205,SMB,2023-11-01,
C1106,SMB_206,SMB,2022-11-01,
C1107,SMB_207,SMB,2023-10-01,
C1108,SMB_208,SMB,2023-10-01,
C1109,SMB_209,SMB,2023-01-01,
C1110,SMB_210,SMB,2023-02-01,
C1111,SMB_211,SMB,2023-11-01,
C1112,SMB_212,SMB,2023-12-01,
C1113,SMB_213,SMB,2023-12-01,
C1114,SMB_214,SMB,2023-10-01,
C1115,SMB_215,SMB,2023-10-01,
C1116,SMB_216,SMB,2023-04-01,
C1117,SMB_217,SMB,2023-11-01,
C1118,SMB_218,SMB,2022-09-01,
C1119,SMB_219,SMB,2023-02-01,
C1120,SMB_220,SMB,2023-06-01,
C1121,SMB_221,SMB,2023-06-01,
C1122,SMB_222,SMB,2023-07-01,
C1123,SMB_223,SMB,2023-11-01,
C1124,SMB_224,SMB,2023-10-01,
C1125,SMB_225,SMB,2023-07-01,
C1126,SMB_226,SMB,2023-10-01,
C1127,SMB_227,SMB,2023-01-01,
C1128,SMB_228,SMB,2023-04-01,
C1129,SMB_229,SMB,2023-10-01,
C1130,SMB_230,SMB,2023-12-01,
C1131,SMB_231,SMB,2023-08-01,
C1132,SMB_232,SMB,2023-04-01,
C1133,SMB_233,SMB,2023-10-01,
C1134,SMB_234,SMB,2023-12-01,
C1135,SMB_235,SMB,2023-05-01,
C1136,SMB_236,SMB,2023-07-01,
C1137,SMB_237,SMB,2023-02-01,
C1138,SMB_238,SMB,2023-11-01,
C1139,SMB_239,SMB,2023-08-01,
C1140,SMB_240,SMB,2022-10-01,
C1141,SMB_241,SMB,2023-03-01,
C1142,SMB_242,SMB,2023-12-01,
C1143,SMB_243,SMB,2023-09-01,
C1144,SMB_244,SMB,2022-10-01,
C1145,SMB_245,SMB,2023-12-01,
C1146,SMB_246,SMB,2022-09-01,
C1147,SMB_247,SMB,2022-09-01,
C1148,SMB_248,SMB,2022-08-01,
C1149,SMB_249,SMB,2022-10-01,
C1150,SMB_250,SMB,2023-06-01,
C1151,SMB_251,SMB,2023-05-01,
C1152,SMB_252,SMB,2023-05-01,
C1153,SMB_253,SMB,2023-07-01,
C1154,SMB_254,SMB,2023-12-01,
C1155,SMB_255,SMB,2023-11-01,
C1156,SMB_256,SMB,2023-11-01,
C1157,SMB_257,SMB,2023-10-01,
C1158,SMB_258,SMB,2023-07-01,
C1159,SMB_259,SMB,2023-08-01,
C1160,SMB_260,SMB,2022-10-01,
C1161,SMB_261,SMB,2023-04-01,
C1162,SMB_262,SMB,2023-01-01,
C1163,SMB_263,SMB,2023-10-01,
C1164,SMB_264,SMB,2023-03-01,
C1165,SMB_265,SMB,2023-11-01,
C1166,SMB_266,SMB,2023-04-01,
C1167,SMB_267,SMB,2023-12-01,
C1168,SMB_268,SMB,2023-12-01,
C1169,SMB_269,SMB,2023-07-01,
C1170,SMB_270,SMB,2023-11-01,
C1171,SMB_271,SMB,2023-03-01,
C1172,SMB_272,SMB,2022-12-01,
C1173,SMB_273,SMB,2023-10-01,
C1174,SMB_274,SMB,2023-01-01,
C1175,SMB_275,SMB,2023-11-01,
C1176,SMB_276,SMB,2023-10-01,
C1177,SMB_277,SMB,2022-11-01,
C1178,SMB_278,SMB,2023-02-01,
C1179,SMB_279,SMB,2023-09-01,
C1180,SMB_280,SMB,2023-06-01,
C1181,SMB_281,SMB,2023-04-01,
C1182,SMB_282,SMB,2023-06-01,
C1183,SMB_283,SMB,2023-04-01,
C1184,SMB_284,SMB,2023-12-01,
C1185,SMB_285,SMB,2023-12-01,
C1186,SMB_286,SMB,2023-10-01,
C1187,SMB_287,SMB,2023-08-01,
C1188,SMB_288,SMB,2023-10-01,
C1189,SMB_289,SMB,2023-11-01,
C1190,SMB_290,SMB,2022-12-01,
C1191,SMB_291,SMB,2023-01-01,
C1192,SMB_292,SMB,2023-01-01,
C1193,SMB_293,SMB,2023-04-01,
C1194,SMB_294,SMB,2023-11-01,
C1195,SMB_295,SMB,2023-11-01,
C1196,SMB_296,SMB,2023-04-01,
C1197,SMB_297,SMB,2023-10-01,
C1198,SMB_298,SMB,2023-12-01,
C1199,SMB_299,SMB,2023-10-01,
C1200,SMB_300,SMB,2023-09-01,
C1201,SMB_301,SMB,2023-10-01,
C1202,SMB_302,SMB,2023-01-01,
C1203,SMB_303,SMB,2023-12-01,
C1204,SMB_304,SMB,2022-12-01,
C1205,SMB_305,SMB,2023-05-01,
C1206,SMB_306,SMB,2023-09-01,
C1207,SMB_307,SMB,2023-09-01,
C1208,SMB_308,SMB,2023-03-01,
C1209,SMB_309,SMB,2022-12-01,
C1210,SMB_310,SMB,2023-09-01,
C1211,SMB_311,SMB,2023-04-01,
C1212,SMB_312,SMB,2023-10-01,
C1213,SMB_313,SMB,2023-08-01,
C1214,SMB_314,SMB,2023-03-01,
C1215,SMB_315,SMB,2023-12-01,
C1216,SMB_316,SMB,2023-08-01,
C1217,SMB_317,SMB,2023-12-01,
C1218,SMB_318,SMB,2023-09-01,
C1219,SMB_319,SMB,2023-10-01,
C1220,SMB_320,SMB,2023-04-01,
C1221,SMB_321,SMB,2023-10-01,
C1222,SMB_322,SMB,2023-05-01,
C1223,SMB_323,SMB,2023-07-01,
C1224,SMB_324,SMB,2022-08-01,
C1225,SMB_325,SMB,2023-06-01,
C1226,SMB_326,SMB,2022-11-01,
C1227,SMB_327,SMB,2023-03-01,
C1228,SMB_328,SMB,2023-07-01,
C1229,SMB_329,SMB,2023-02-01,
C1230,SMB_330,SMB,2023-12-01,
C1231,SMB_331,SMB,2023-04-01,
C1232,SMB_332,SMB,2023-03-01,
C1233,SMB_333,SMB,2023-12-01,
C1234,SMB_334,SMB,2023-10-01,
C1235,SMB_335,SMB,2023-11-01,
C1236,SMB_336,SMB,2023-03-01,
C1237,SMB_337,SMB,2023-04-01,
C1238,SMB_338,SMB,2023-11-01,
C1239,SMB_339,SMB,2023-12-01,
C1240,SMB_340,SMB,2023-12-01,
C1241,SMB_341,SMB,2023-08-01,
C1242,SMB_342,SMB,2023-06-01,
C1243,SMB_343,SMB,2023-06-01,
C1244,SMB_344,SMB,2023-10-01,
C1245,SMB_345,SMB,2023-04-01,
C1246,SMB_346,SMB,2023-11-01,
C1247,SMB_347,SMB,2023-09-01,
C1248,SMB_348,SMB,2023-07-01,
C1249,SMB_349,SMB,2023-01-01,
C1250,SMB_350,SMB,2023-07-01,
C1251,SMB_351,SMB,2023-12-01,
C1252,SMB_352,SMB,2023-12-01,
C1253,SMB_353,SMB,2023-09-01,
C1254,SMB_354,SMB,2023-11-01,
C1255,SMB_355,SMB,2023-05-01,
C1256,SMB_356,SMB,2023-08-01,
C1257,SMB_357,SMB,2023-09-01,
C1258,SMB_358,SMB,2022-09-01,
C1259,SMB_359,SMB,2023-03-01,
C1260,SMB_360,SMB,2023-01-01,
C1261,SMB_361,SMB,2023-12-01,
C1262,SMB_362,SMB,2022-10-01,
C1263,SMB_363,SMB,2023-12-01,
C1264,SMB_364,SMB,2023-04-01,
C1265,SMB_365,SMB,2023-01-01,
C1266,SMB_366,SMB,2023-07-01,
C1267,SMB_367,SMB,2023-11-01,
C1268,SMB_368,SMB,2023-07-01,
C1269,SMB_369,SMB,2023-11-01,
C1270,SMB_370,SMB,2023-04-01,
C1271,SMB_371,SMB,2023-07-01,
C1272,SMB_372,SMB,2023-11-01,
C1273,SMB_373,SMB,2023-11-01,
C1274,SMB_374,SMB,2023-07-01,
C1275,SMB_375,SMB,2023-09-01,
C1276,SMB_376,SMB,2023-10-01,
C1277,SMB_377,SMB,2023-09-01,
C1278,SMB_378,SMB,2023-03-01,
C1279,SMB_379,SMB,2023-11-01,
C1280,SMB_380,SMB,2023-11-01,
C1281,SMB_381,SMB,2023-06-01,
C1282,SMB_382,SMB,2023-09-01,
C1283,SMB_383,SMB,2023-07-01,
C1284,SMB_384,SMB,2023-08-01,
C1285,SMB_385,SMB,2023-08-01,
C1286,SMB_386,SMB,2023-01-01,
C1287,SMB_387,SMB,2023-12-01,
C1288,SMB_388,SMB,2023-03-01,
C1289,SMB_389,SMB,2023-11-01,
C1290,SMB_390,SMB,2023-04-01,
C1291,SMB_391,SMB,2023-04-01,
C1292,SMB_392,SMB,2023-10-01,
C1293,SMB_393,SMB,2023-11-01,
C1294,SMB_394,SMB,2023-02-01,
C1295,SMB_395,SMB,2023-07-01,
C1296,SMB_396,SMB,2023-03-01,
C1297,SMB_397,SMB,2023-12-01,
C1298,SMB_398,SMB,2023-07-01,
C1299,SMB_399,SMB,2023-11-01,
C1300,SMB_400,SMB,2023-06-01,
C1301,SMB_401,SMB,2022-11-01,
C1302,SMB_402,SMB,2023-05-01,
C1303,SMB_403,SMB,2023-12-01,
C1304,SMB_404,SMB,2022-09-01,
C1305,SMB_405,SMB,2023-09-01,
C1306,SMB_406,SMB,2023-12-01,
C1307,SMB_407,SMB,2023-06-01,
C1308,SMB_408,SMB,2023-05-01,
C1309,SMB_409,SMB,2023-04-01,
C1310,SMB_410,SMB,2023-06-01,
C1311,SMB_411,SMB,2023-02-01,
C1312,SMB_412,SMB,2023-05-01,
C1313,SMB_413,SMB,2023-08-01,
C1314,SMB_414,SMB,2023-07-01,
C1315,SMB_415,SMB,2023-09-01,
C1316,SMB_416,SMB,2023-11-01,
C1317,SMB_417,SMB,2023-05-01,
C1318,SMB_418,SMB,2023-12-01,
C1319,SMB_419,SMB,2023-02-01,
C1320,SMB_420,SMB,2023-12-01,
C1321,SMB_421,SMB,2023-07-01,
C1322,SMB_422,SMB,2023-06-01,
C1323,SMB_423,SMB,2023-06-01,
C1324,SMB_424,SMB,2023-05-01,
C1325,SMB_425,SMB,2023-07-01,
C1326,SMB_426,SMB,2022-07-01,
C1327,SMB_427,SMB,2022-09-01,
C1328,SMB_428,SMB,2023-04-01,
C1329,SMB_429,SMB,2023-08-01,
C1330,SMB_430,SMB,2023-03-01,
C1331,SMB_431,SMB,2023-07-01,
C1332,SMB_432,SMB,2023-08-01,
C1333,SMB_433,SMB,2023-09-01,
C1334,SMB_434,SMB,2023-11-01,
C1335,SMB_435,SMB,2023-09-01,
C1336,SMB_436,SMB,2023-09-01,
C1337,SMB_437,SMB,2023-08-01,
C1338,SMB_438,SMB,2023-06-01,
C1339,SMB_439,SMB,2023-03-01,
C1340,SMB_440,SMB,2023-09-01,
C1341,SMB_441,SMB,2023-03-01,
C1342,SMB_442,SMB,2023-08-01,
C1343,SMB_443,SMB,2023-11-01,
C1344,SMB_444,SMB,2023-08-01,
C1345,SMB_445,SMB,2023-02-01,
C1346,SMB_446,SMB,2023-08-01,
C1347,SMB_447,SMB,2023-11-01,
C1348,SMB_448,SMB,2023-03-01,
C1349,SMB_449,SMB,2023-09-01,
C1350,SMB_450,SMB,2022-07-01,
C1351,SMB_451,SMB,2023-09-01,
C1352,SMB_452,SMB,2023-12-01,
C1353,SMB_453,SMB,2023-01-01,
C1354,SMB_454,SMB,2023-04-01,
C1355,SMB_455,SMB,2023-12-01,
C1356,SMB_456,SMB,2023-03-01,
C1357,SMB_457,SMB,2023-10-01,
C1358,SMB_458,SMB,2023-08-01,
C1359,SMB_459,SMB,2023-04-01,
C1360,SMB_460,SMB,2023-11-01,
C1361,SMB_461,SMB,2023-07-01,
C1362,SMB_462,SMB,2023-11-01,
C1363,SMB_463,SMB,2023-07-01,
C1364,SMB_464,SMB,2023-11-01,
C1365,SMB_465,SMB,2023-06-01,
C1366,SMB_466,SMB,2023-11-01,
C1367,SMB_467,SMB,2023-11-01,
C1368,SMB_468,SMB,2023-07-01,
C1369,SMB_469,SMB,2023-02-01,
C1370,SMB_470,SMB,2022-09-01,
C1371,SMB_471,SMB,2023-08-01,
C1372,SMB_472,SMB,2023-02-01,
C1373,SMB_473,SMB,2023-10-01,
C1374,SMB_474,SMB,2022-12-01,
C1375,SMB_475,SMB,2023-03-01,
C1376,SMB_476,SMB,2022-12-01,
C1377,SMB_477,SMB,2023-09-01,
C1378,SMB_478,SMB,2023-08-01,
C1379,SMB_479,SMB,2023-11-01,
C1380,SMB_480,SMB,2023-12-01,
C1381,SMB_481,SMB,2023-02-01,
C1382,SMB_482,SMB,2023-09-01,
C1383,SMB_483,SMB,2023-12-01,
C1384,SMB_484,SMB,2023-12-01,
C1385,SMB_485,SMB,2023-11-01,
C1386,SMB_486,SMB,2023-05-01,
C1387,SMB_487,SMB,2023-12-01,
C1388,SMB_488,SMB,2023-05-01,
C1389,SMB_489,SMB,2023-09-01,
C1390,SMB_490,SMB,2023-10-01,
C1391,SMB_491,SMB,2022-11-01,
C1392,SMB_492,SMB,2023-02-01,
C1393,SMB_493,SMB,2023-05-01,
C1394,SMB_494,SMB,2023-03-01,
C1395,SMB_495,SMB,2022-10-01,
C1396,SMB_496,SMB,2023-12-01,
C1397,SMB_497,SMB,2023-04-01,
C1398,SMB_498,SMB,2023-08-01,
C1399,SMB_499,SMB,2023-05-01,
C1400,SMB_500,SMB,2023-12-01,
C1401,SMB_501,SMB,2023-12-01,
C1402,SMB_502,SMB,2023-05-01,
C1403,SMB_503,SMB,2023-10-01,
C1404,SMB_504,SMB,2023-06-01,
C1405,SMB_505,SMB,2023-04-01,
C1406,SMB_506,SMB,2023-09-01,
C1407,SMB_507,SMB,2022-10-01,
C1408,SMB_508,SMB,2023-08-01,
C1409,SMB_509,SMB,2023-12-01,
C1410,SMB_510,SMB,2023-10-01,
C1411,SMB_511,SMB,2023-04-01,
C1412,SMB_512,SMB,2023-12-01,
C1413,SMB_513,SMB,2023-11-01,
C1414,SMB_514,SMB,2022-08-01,
C1415,SMB_515,SMB,2023-10-01,
C1416,SMB_516,SMB,2023-10-01,
C1417,SMB_517,SMB,2023-06-01,
C1418,SMB_518,SMB,2023-11-01,
C1419,SMB_519,SMB,2023-11-01,
C1420,SMB_520,SMB,2023-01-01,
C1421,SMB_521,SMB,2022-11-01,
C1422,SMB_522,SMB,2023-11-01,
C1423,SMB_523,SMB,2023-01-01,
C1424,SMB_524,SMB,2023-10-01,
C1425,SMB_525,SMB,2023-07-01,
C1426,SMB_526,SMB,2023-12-01,
C1427,SMB_527,SMB,2023-07-01,
C1428,SMB_528,SMB,2023-07-01,
C1429,SMB_529,SMB,2023-10-01,
C1430,SMB_530,SMB,2023-06-01,
C1431,SMB_531,SMB,2023-09-01,
C1432,SMB_532,SMB,2023-11-01,
C1433,SMB_533,SMB,2023-06-01,
C1434,SMB_534,SMB,2022-10-01,
C1435,SMB_535,SMB,2023-04-01,
C1436,SMB_536,SMB,2023-11-01,
C1437,SMB_537,SMB,2023-09-01,
C1438,SMB_538,SMB,2023-09-01,
C1439,SMB_539,SMB,2023-05-01,
C1440,SMB_540,SMB,2023-11-01,
C1441,SMB_541,SMB,2023-05-01,
C1442,SMB_542,SMB,2022-11-01,
C1443,SMB_543,SMB,2023-12-01,
C1444,SMB_544,SMB,2023-03-01,
C1445,SMB_545,SMB,2023-03-01,
C1446,SMB_546,SMB,2023-08-01,
C1447,SMB_547,SMB,2023-05-01,
C1448,SMB_548,SMB,2023-10-01,
C1449,SMB_549,SMB,2023-09-01,
C1450,SMB_550,SMB,2023-12-01,
C1451,SMB_551,SMB,2023-11-01,
C1452,SMB_552,SMB,2023-07-01,
C1453,SMB_553,SMB,2023-11-01,
C1454,SMB_554,SMB,2023-09-01,
C1455,SMB_555,SMB,2023-10-01,
C1456,SMB_556,SMB,2023-12-01,
C1457,SMB_557,SMB,2023-04-01,
C1458,SMB_558,SMB,2023-11-01,
C1459,SMB_559,SMB,2023-09-01,
C1460,SMB_560,SMB,2023-09-01,
C1461,SMB_561,SMB,2023-06-01,
C1462,SMB_562,SMB,2023-01-01,
C1463,SMB_563,SMB,2023-11-01,
C1464,SMB_564,SMB,2023-02-01,
C1465,SMB_565,SMB,2023-09-01,
C1466,SMB_566,SMB,2023-08-01,
C1467,SMB_567,SMB,2023-06-01,
C1468,SMB_568,SMB,2023-01-01,
C1469,SMB_569,SMB,2023-09-01,
C1470,SMB_570,SMB,2023-09-01,
C1471,SMB_571,SMB,2023-10-01,
C1472,SMB_572,SMB,2023-04-01,
C1473,SMB_573,SMB,2023-11-01,
C1474,SMB_574,SMB,2023-04-01,
C1475,SMB_575,SMB,2023-10-01,
C1476,SMB_576,SMB,2023-08-01,
C1477,SMB_577,SMB,2023-06-01,
C1478,SMB_578,SMB,2023-04-01,
C1479,SMB_579,SMB,2023-03-01,
C1480,SMB_580,SMB,2023-09-01,
C1481,SMB_581,SMB,2023-11-01,
C1482,SMB_582,SMB,2023-05-01,
C1483,SMB_583,SMB,2023-04-01,
C1484,SMB_584,SMB,2023-03-01,
C1485,SMB_585,SMB,2023-11-01,
C1486,SMB_586,SMB,2023-12-01,
C1487,SMB_587,SMB,2023-03-01,
C1488,SMB_588,SMB,2023-07-01,
C1489,SMB_589,SMB,2023-07-01,
C1490,SMB_590,SMB,2023-09-01,
C1491,SMB_591,SMB,2023-07-01,
C1492,SMB_592,SMB,2023-05-01,
C1493,SMB_593,SMB,2023-11-01,
C1494,SMB_594,SMB,2023-05-01,
C1495,SMB_595,SMB,2023-05-01,
C1496,SMB_596,SMB,2023-09-01,
C1497,SMB_597,SMB,2023-05-01,
C1498,SMB_598,SMB,2023-05-01,
C1499,SMB_599,SMB,2023-07-01,
C1500,SMB_600,SMB,2023-09-01,
